Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031560;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031561;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031560;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031559;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031559;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031561;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031560;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031543;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031543;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031543;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031543;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031543;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031543;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031560;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031561;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121379;31.12.2021;21031559;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051344;12AB40;MONITORING CONQUE AB 40SH;1;18;C4;30,4;24,93;29,91;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051409;AE19;ANTI EAU COQUILLE;1;18;C4;23,2;19,02;22,83;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051310;AE19;ANTI EAU COQUILLE;1;18;C4;23,2;19,02;22,83;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051343;AE19;ANTI EAU COQUILLE;2;18;C4;46,4;38,05;45,66;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051310;B;COULEUR;1;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051379;FOTO20;FOTOTEC SQUELETTE;2;18;C3;42,2;34,6;36,51;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051345;FOTO20;FOTOTEC SQUELETTE;1;18;C3;21,1;17,3;18,25;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051311;FOTO22;FOTOTEC PINCE DE CRABE;1;18;C3;21,1;17,3;18,25;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051408;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;C3;30,9;25,34;26,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051378;FOTO48;FOTOTEC STYLE ACTIVE;2;18;C3;84,2;69,04;72,84;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051310;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051311;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051343;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051344;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051345;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051378;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051379;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051408;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051409;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051379;SNR;GRAVURE D/G;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051379;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051378;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051408;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051409;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051345;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051344;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051343;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051311;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051310;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051344;SPI;CABLE SPIRALE;1;18;C3;12,6;10,33;10,9;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051344;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051345;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051311;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051343;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051310;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051409;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051408;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051378;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121380;31.12.2021;21051379;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061700;AB16;COMFORT NIGHT CANULE COMPACT;2;18;C4;46,4;38,05;45,66;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061740;AB18;COMFORT NIGHT CANULE;2;18;C4;46,4;38,05;45,66;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061700;B;COULEUR;2;18;C3;8;6,56;6,92;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;BIO20;BIOPOR 20 COQUILLE SQUELETTE;2;18;C3;56,6;46,41;48,96;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;BIO29;BIOPOR 29 CANUEL SANS EPAUL.;1;18;C3;30,4;24,93;26,3;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;FOTO20;FOTOTEC SQUELETTE;2;18;C3;42,2;34,6;36,51;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061640;FOTO22;FOTOTEC PINCE DE CRABE;2;18;C3;42,2;34,6;36,51;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061641;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061642;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061761;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061702;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061675;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061675;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061700;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061641;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061642;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061640;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061740;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061761;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061702;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;SNR;GRAVURE D/G;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;SNR;GRAVURE D/G;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061640;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061641;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061642;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061675;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061700;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061702;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061740;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061761;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;SPI;CABLE SPIRALE;1;18;C3;12,6;10,33;10,9;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061701;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061702;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061761;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061740;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061700;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061675;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061642;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061641;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061640;VERS;ASSURANCE;1;0;C4;1;1;1,2;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121381;31.12.2021;21061762;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121382;31.12.2021;21071354;DMW;FILTRE DM BLANC;2;18;C4;82,2;67,4;80,88;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121382;31.12.2021;21071353;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121382;31.12.2021;21071353;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121382;31.12.2021;21071354;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
2;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;21121382;31.12.2021;21071353;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
