Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22111269;30.11.2022;22111574;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22111269;30.11.2022;22111574;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110079;DMS;FILTRE DM NOIR;2;18;E7;82,2;67,404;67,404;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110079;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110079;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,58;2,583;2,583;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110079;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110079;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110132;FOTO64;FOTOTEC LIFESTYLE ACTIVE CREUSE;2;18;E7;61,8;50,676;50,676;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110132;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110132;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,08;2,081;2,081;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110132;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110132;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110446;FOTO29;FOTOTEC CANULE;2;18;E7;42,2;34,604;34,604;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110446;NL;LAQUE NANOSCREEN;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110446;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110446;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,7;1,697;1,697;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110446;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110446;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110818;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110818;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110818;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,6;1,599;1,599;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110818;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110818;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110972;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;E7;32,45;26,609;26,609;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110972;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110972;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,31;1,309;1,309;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110972;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22110972;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22111042;B;COULEUR;2;18;E7;8;6,56;6,56;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22111042;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22111042;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,02;3,015;3,015;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22111042;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22111042;SKY31;SKYCOMFORT AVEC ERGOT;2;18;E7;91,8;75,276;75,276;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22111270;30.11.2022;22111042;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;DEEE;ECO PARTICIPATION;2;0;C4;0,18;0,18;0,216;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;LAQ50.;LAQUE DUR 50ml;1;18;C4;42;34,44;41,328;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,6;2,6;3,12;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;0,02;0,023;0,028;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;BA300;ACCU BA300;2;18;C4;72;59,04;70,848;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;PROCYL;50 PROTEGES TYMPAN CYL. S;1;18;C4;9,05;7,421;8,905;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;PROCYL1;50 PROTEGES TYMPAN CYL.  L;1;18;C4;8,05;6,601;7,921;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22110209;PO3;PORT COURSIER (1 KG);1;0;C4;11,5;11,5;13,8;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22111198;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22111198;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;3,18;3,177;3,812;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22111198;PLUG2;PLUG MUSIC - MUSIQUE;15;18;C4;105,75;86,715;104,055;
101;ACUITIS;117 RUE DE RENNES  75006 PARIS FRANCE;FA;22111271;30.11.2022;22111198;PO17;PORT -  CIBLEX (1 KG);1;0;C4;16,5;16,5;19,8;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;B;COULEUR;2;18;C3;8;6,56;6,92;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;DMW;FILTRE DM BLANC;2;18;C4;82,2;67,404;80,884;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;NLS.;LAQUE NANOSCREEN SOFT;2;18;C3;4;3,28;3,46;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,88;2,878;3,454;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;VERS;ASSURANCE;1;0;C4;1;1;1,2;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110073;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;LUB;LUBRISON 15ml;12;18;C4;45,6;37,392;44,868;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;PO171;PORT -  CIBLEX (1,1 KG à 5 KG);1;0;C4;18,5;18,5;22,2;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;5,68;5,684;6,821;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;CYA201;FLACON COLLE 4g;6;18;C4;18,6;15,252;18,3;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;PLUG2;PLUG MUSIC - MUSIQUE;10;18;C4;70,5;57,81;69,37;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22110362;PLUG4;PLUG SLEEP - SOMMEIL;10;18;C4;70,5;57,81;69,37;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;DMW;FILTRE DM BLANC;2;18;C4;82,2;67,404;80,884;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;KA;CORDON AVEC ANCRAGE;1;18;C4;3,65;2,993;3,592;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;NLS.;LAQUE NANOSCREEN SOFT;2;18;C3;4;3,28;3,46;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,77;2,771;3,325;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;VERS;ASSURANCE;1;0;C4;1;1;1,2;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22111272;30.11.2022;22111136;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
105;ACUITIS NICE ETOILE;30 AVENUE JEAN MEDECIN  06000 NICE FRANCE;FA;22111273;30.11.2022;22110419;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
105;ACUITIS NICE ETOILE;30 AVENUE JEAN MEDECIN  06000 NICE FRANCE;FA;22111273;30.11.2022;22110419;PO171;PORT -  CIBLEX (2 KG);1;0;C4;18,5;18,5;22,2;
105;ACUITIS NICE ETOILE;30 AVENUE JEAN MEDECIN  06000 NICE FRANCE;FA;22111273;30.11.2022;22110419;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
105;ACUITIS NICE ETOILE;30 AVENUE JEAN MEDECIN  06000 NICE FRANCE;FA;22111273;30.11.2022;22110419;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;3,54;3,541;4,249;
105;ACUITIS NICE ETOILE;30 AVENUE JEAN MEDECIN  06000 NICE FRANCE;FA;22111273;30.11.2022;22110419;DECT595-2;AMPLI DECT595 DUO;1;18;C4;118;96,76;116,112;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22110447;B;COULEUR;2;18;C3;8;6,56;6,92;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22110447;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22110447;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;3,02;3,015;3,618;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22110447;VERS;ASSURANCE;1;0;C4;1;1;1,2;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22110447;SKY31;SKYCOMFORT AVEC ERGOT;2;18;C4;91,8;75,276;90,332;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22110447;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;LUB;LUBRISON 15ml;6;0;C4;22,8;22,8;27,36;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;PO171;PORT -  CIBLEX (2 KG);1;0;C4;18,5;18,5;22,2;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;4,97;4,973;5,968;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;DECT595;AMPLI DECT595;1;18;C4;99;81,18;97,416;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111177;GINKGO;TUBE - GINKGO CARE;10;0;C4;40,5;40,5;48,6;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111467;PO1;PORT T.N.T. (1 KG) FRANCO;1;100;C4;16,5;0;0;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111467;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,6;2,6;3,12;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111467;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;0,74;0,742;0,89;
113;ACUITIS LILLE;62 RUE ESQUERMOISE  59169 LILLE FRANCE;FA;22111274;30.11.2022;22111467;P675I;PILE 675 POWER ONE IMPLANT;60;18;C3;27;22,14;23,34;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22110444;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22110444;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22110444;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,6;1,599;1,599;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22110444;VERS;ASSURANCE;1;0;E7;1;1;1;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22110444;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111046;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;E7;61,8;50,676;50,676;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111046;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111046;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,08;2,081;2,081;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111046;VERS;ASSURANCE;1;0;E7;1;1;1;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111046;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111140;AE19;ANTI EAU COQUILLE;2;18;E7;46,4;38,048;38,048;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111140;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111140;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,7;1,702;1,702;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111140;VERS;ASSURANCE;1;0;E7;1;1;1;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111140;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111358;AE19;ANTI EAU COQUILLE;2;18;E7;46,4;38,048;38,048;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111358;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111358;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,7;1,702;1,702;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111358;VERS;ASSURANCE;1;0;E7;1;1;1;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111358;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111441;AE19;ANTI EAU COQUILLE;1;100;C4;23,2;0;0;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111441;B;COULEUR;1;100;C3;4;0;0;
12;ACUITIS DIFFERDANGE;CENTRE COMMERCIAL OPKORN 1 BOULEVARD EMILE KRIEPS L-4530 DIFFERDANGE LUXEMBOURG;FA;22111275;30.11.2022;22111441;SNR2;GRAVURE LOGO;1;100;C3;2;0;0;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110451;AE19;ANTI EAU COQUILLE;1;18;E7;23,2;19,024;19,024;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110451;B;COULEUR;1;18;E7;4;3,28;3,28;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110451;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110451;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,18;1,18;1,18;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110451;VERS;ASSURANCE;1;0;E7;1;1;1;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110451;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110545;DMW;FILTRE DM BLANC;2;18;E7;82,2;67,404;67,404;
1818;ACUITIS LA CLOCHE D'OR;25 BOULEVARD F W RAIFFEISEN RUE ALBERT EISNSTEIN L-1484 LUXEMBOURG LUXEMBOURG;FA;22111276;30.11.2022;22110545;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;E7;61,8;50,676;50,676;
