third_party_num;invoice_number;invoice_date;invoice_type;devise;vat_rate;Date;Type;Code Prod.;Libellé;Type Famille;Famille;Marque;Num. série;Taille;Couleur;code_fournisseur;code_maison;Qté;Prix Achat;Comm.;Rétrocession;Date facture
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871068383;SIXTINE;Optique - Monture;MON;ACUITIS;;51x19x135;NOIR;BIGANOS;BIGANOS;-1;19,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871068383;SIXTINE;Optique - Monture;MON;ACUITIS;;51x19x135;NOIR;LATESTE;LATESTE;1;19,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871113991;KATARINA;Optique - Monture;MON;ACUITIS;;55x18x140;BOR;BIGANOS;BIGANOS;-1;27,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871113991;KATARINA;Optique - Monture;MON;ACUITIS;;55x18x140;BOR;LATESTE;LATESTE;1;27,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3760009159921;SOFIA;Optique - Monture;MON;ACUITIS;;53x20x145;TAU;BIGANOS;BIGANOS;-1;27,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3760009159921;SOFIA;Optique - Monture;MON;ACUITIS;;53x20x145;TAU;LATESTE;LATESTE;1;27,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871116183;ARNOLD;Optique - Monture;MON;ACUITIS;;56x17x140;BLCA;PSEVRES;PSEVRES;-1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871116183;ARNOLD;Optique - Monture;MON;ACUITIS;;56x17x140;BLCA;PTERNES;PTERNES;1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00180172;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;VERT;MCOMEDIE;MCOMEDIE;-1;32,50;ref PAQUIN;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00180172;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;VERT;MSTJEANDV;MSTJEANDV;1;32,50;ref PAQUIN;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID763;Moment 440 M4-mRICRD-RC Gris Ag;Audio - Prothèse;AA;WIDEX;991261;;;RENNES;RENNES;-1;491,00;boutruche;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID763;Moment 440 M4-mRICRD-RC Gris Ag;Audio - Prothèse;AA;WIDEX;991261;;;VITRE;VITRE;1;491,00;boutruche;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID1292;Moment 440 M4-mRICRD-RC Gris Ti;Audio - Prothèse;AA;WIDEX;1027978;;;RENNES;RENNES;-1;491,00;boutruche;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID1292;Moment 440 M4-mRICRD-RC Gris Ti;Audio - Prothèse;AA;WIDEX;1027978;;;VITRE;VITRE;1;491,00;boutruche;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871103961;REBEL;Optique - Monture;MON;ACUITIS;;44x16x130;CRI;LILLE;LILLE;-1;8,75;VALERO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871103961;REBEL;Optique - Monture;MON;ACUITIS;;44x16x130;CRI;STETIENNE;STETIENNE;1;8,75;VALERO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661873305097;TOBIAS;Optique - Monture;MON;ACUITIS;;48x21x145;NOIM;AGEN;AGEN;-1;27,50;HUAU;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661873305097;TOBIAS;Optique - Monture;MON;ACUITIS;;48x21x145;NOIM;BBEGLES;BBEGLES;1;27,50;HUAU;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00182287;CLARISSE;Optique - Monture;MON;ACUITIS;;55x17x140;ORRO;RENNES;RENNES;-1;42,50;Référence porteur: CENTENON;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00182287;CLARISSE;Optique - Monture;MON;ACUITIS;;55x17x140;ORRO;TGRAMONT;TGRAMONT;1;42,50;Référence porteur: CENTENON;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871099141;ANCELIN;Optique - Monture;MON;ACUITIS;;46x22x140;MAR;DAX;DAX;-1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871099141;ANCELIN;Optique - Monture;MON;ACUITIS;;46x22x140;MAR;BBEGLES;BBEGLES;1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661873310312;DIERK;Optique - Monture;MON;ACUITIS;;57x17x140;GUN;REIMS;REIMS;-1;32,50;Bonnes fetes!;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661873310312;DIERK;Optique - Monture;MON;ACUITIS;;57x17x140;GUN;STGERMAIN;STGERMAIN;1;32,50;Bonnes fetes!;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00182334;OPERA - FIORINDO;Optique - Monture;MON;ACUITIS;;57x18x140;ARG;NIORT;NIORT;-1;122,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00182334;OPERA - FIORINDO;Optique - Monture;MON;ACUITIS;;57x18x140;ARG;FONTENAYLC;FONTENAYLC;1;122,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871025102;HM70-SAMUEL;Optique - Monture;MON;ACUITIS;;43x23x143;NO;MBONNEVEIN;MBONNEVEIN;-1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871025102;HM70-SAMUEL;Optique - Monture;MON;ACUITIS;;43x23x143;NO;NETOILE;NETOILE;1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871112567;ZIP-EA 05;Optique - Monture;MON;ACUITIS;;41x16x130;ROU;PRENNES;PRENNES;-1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871112567;ZIP-EA 05;Optique - Monture;MON;ACUITIS;;41x16x130;ROU;PSEVRES;PSEVRES;1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871114615;JET TYPIC;Optique - Solaire;SOL;ACUITIS;;50x22x142;ORAN;ANTIBES;ANTIBES;-1;40,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;3661871114615;JET TYPIC;Optique - Solaire;SOL;ACUITIS;;50x22x142;ORAN;BLAC;BLAC;1;40,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID1943;MOMENT 330 sRIC RD Noir Tech;Audio - Prothèse;AA;WIDEX;1018807;;;MMUSE;MMUSE;-1;412,00;M contal;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID1943;MOMENT 330 sRIC RD Noir Tech;Audio - Prothèse;AA;WIDEX;1018807;;;NANCY;NANCY;1;412,00;M contal;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID1943;MOMENT 330 sRIC RD Noir Tech;Audio - Prothèse;AA;WIDEX;1018747;;;MMUSE;MMUSE;-1;412,00;M contal;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;AA-WID1943;MOMENT 330 sRIC RD Noir Tech;Audio - Prothèse;AA;WIDEX;1018747;;;NANCY;NANCY;1;412,00;M contal;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871102025;CLIP-LATITUDE;Optique - Monture;MON;ACUITIS;;50x17x140;BLEU;PTERNES;PTERNES;-1;8,75;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871102025;CLIP-LATITUDE;Optique - Monture;MON;ACUITIS;;50x17x140;BLEU;NETOILE;NETOILE;1;8,75;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3760009161320;SUNRISE;Optique - Solaire;SOL;ACUITIS;;47x21x145;ORVE;SARAN;SARAN;-1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3760009161320;SUNRISE;Optique - Solaire;SOL;ACUITIS;;47x21x145;ORVE;BOURGES;BOURGES;1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871117661;KATARINA;Optique - Monture;MON;ACUITIS;;55x18x140;CRI;REIMS;REIMS;-1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871117661;KATARINA;Optique - Monture;MON;ACUITIS;;55x18x140;CRI;OBERNAI;OBERNAI;1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871090278;MARINA;Optique - Monture;MON;ACUITIS;;53x17x140;NOBL;SELESTAT;SELESTAT;-1;37,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871090278;MARINA;Optique - Monture;MON;ACUITIS;;53x17x140;NOBL;RAMBOUILLE;RAMBOUILLE;1;37,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871101608;AIME;Optique - Monture;MON;ACUITIS;;43x22x135;ECTU;SARCADES;SARCADES;-1;42,50;Mme THOMAS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871101608;AIME;Optique - Monture;MON;ACUITIS;;43x22x135;ECTU;SHALLES;SHALLES;1;42,50;Mme THOMAS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871099684;ABSOLUE;Optique - Monture;MON;ACUITIS;;0x17x145;VIO;MSTJEANDV;MSTJEANDV;-1;52,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871099684;ABSOLUE;Optique - Monture;MON;ACUITIS;;0x17x145;VIO;NCAP3000;NCAP3000;1;52,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871109321;COLUMBIA;Optique - Monture;MON;ACUITIS;;52x16x140;NOIR;PVOLTAIRE;PVOLTAIRE;-1;21,50;coutencedu;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871109321;COLUMBIA;Optique - Monture;MON;ACUITIS;;52x16x140;NOIR;TGRAMONT;TGRAMONT;1;21,50;coutencedu;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661873303468;MACEO;Optique - Monture;MON;ACUITIS;;48x23x145;ECA;BLORMONT;BLORMONT;-1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661873303468;MACEO;Optique - Monture;MON;ACUITIS;;48x23x145;ECA;BBEGLES;BBEGLES;1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871068192;SONIA;Optique - Monture;MON;ACUITIS;;52x16x135;ECA;BEAUVAIS;BEAUVAIS;-1;21,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871068192;SONIA;Optique - Monture;MON;ACUITIS;;52x16x135;ECA;NETOILE;NETOILE;1;21,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871108263;ZEBULON;Optique - Monture;MON;ACUITIS;;46x18x135;NOIR;CAEN;CAEN;-1;25,00;REF : Fourcade ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871108263;ZEBULON;Optique - Monture;MON;ACUITIS;;46x18x135;NOIR;PVOLTAIRE;PVOLTAIRE;1;25,00;REF : Fourcade ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871114622;ICONIK HOPE;Optique - Solaire;SOL;ACUITIS;;45x23x145;NOIR;METZ;METZ;-1;30,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871114622;ICONIK HOPE;Optique - Solaire;SOL;ACUITIS;;45x23x145;NOIR;MULHOUSE;MULHOUSE;1;30,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871102339;TODD;Optique - Monture;MON;ACUITIS;;48x21x140;GRIS;LSOOUEST;LSOOUEST;-1;27,50;réf - BRETAUD HUGO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871102339;TODD;Optique - Monture;MON;ACUITIS;;48x21x140;GRIS;CHALLANS;CHALLANS;1;27,50;réf - BRETAUD HUGO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;RENNES;RENNES;-1;32,50;Référence porteur: GILLERON;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;RAMBOUILLE;RAMBOUILLE;1;32,50;Référence porteur: GILLERON;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871100700;RENAUD;Optique - Monture;MON;ACUITIS;;53x16x140;BLEM;NIORT;NIORT;-1;14,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871100700;RENAUD;Optique - Monture;MON;ACUITIS;;53x16x140;BLEM;FONTENAYLC;FONTENAYLC;1;14,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871118767;SAMIA;Optique - Monture;MON;ACUITIS;;52x16x145;CRI;PSTLAZARE;PSTLAZARE;-1;12,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871118767;SAMIA;Optique - Monture;MON;ACUITIS;;52x16x145;CRI;PITALIE2;PITALIE2;1;12,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661873303659;GREGOIRE;Optique - Monture;MON;ACUITIS;;52x19x140;ECA;VANNES;VANNES;-1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661873303659;GREGOIRE;Optique - Monture;MON;ACUITIS;;52x19x140;ECA;TGRAMONT;TGRAMONT;1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871115797;VIRGIN TIPUNCH;Optique - Solaire;SOL;ACUITIS;;54x17x145;NOIR;CLERMONTFD;CLERMONTFD;-1;17,00;Ref porteur: Maublanc;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871115797;VIRGIN TIPUNCH;Optique - Solaire;SOL;ACUITIS;;54x17x145;NOIR;NMALAUSSEN;NMALAUSSEN;1;17,00;Ref porteur: Maublanc;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871114677;ICONIK FAITH;Optique - Solaire;SOL;ACUITIS;;46x24x145;ECAF;DIEPPE;DIEPPE;-1;25,00;VEZEAU;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;3661871114677;ICONIK FAITH;Optique - Solaire;SOL;ACUITIS;;46x24x145;ECAF;ROUEN;ROUEN;1;25,00;VEZEAU;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;5714879048098;CHARGEUR INDUCTION BTE RD;Audio - Accessoire;AAC55;WIDEX;0103926;;;LAROCHE;LAROCHE;-1;50,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;21/12/2022;Déplacement;5714879048098;CHARGEUR INDUCTION BTE RD;Audio - Accessoire;AAC55;WIDEX;0103926;;;CHALLANS;CHALLANS;1;50,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871099684;ABSOLUE;Optique - Monture;MON;ACUITIS;;0x17x145;VIO;NCAP3000;NCAP3000;-1;52,50;;R509000713;20/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871099684;ABSOLUE;Optique - Monture;MON;ACUITIS;;0x17x145;VIO;ANTIBES;ANTIBES;1;52,50;;R509000713;20/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871102568;ROSELLA;Optique - Monture;MON;ACUITIS;;53x17x140;CRRO;PONTARLIER;PONTARLIER;-1;8,75;ref: Fanto;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871102568;ROSELLA;Optique - Monture;MON;ACUITIS;;53x17x140;CRRO;PRAMBUTEAU;PRAMBUTEAU;1;8,75;ref: Fanto;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871102551;ROSELLA;Optique - Monture;MON;ACUITIS;;53x17x140;CRVI;PONTARLIER;PONTARLIER;-1;8,75;ref: Fanto;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871102551;ROSELLA;Optique - Monture;MON;ACUITIS;;53x17x140;CRVI;PRAMBUTEAU;PRAMBUTEAU;1;8,75;ref: Fanto;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871097161;MAURIZIO;Optique - Monture;MON;ACUITIS;;44x22x145;ORA;STMAX;STMAX;-1;42,50;Réf : MAGUER;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871097161;MAURIZIO;Optique - Monture;MON;ACUITIS;;44x22x145;ORA;LEHAVRE;LEHAVRE;1;42,50;Réf : MAGUER;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;00151502;MATE;Optique - Monture;MON;NOCLE;;48x16x132;M042;BOURGES;BOURGES;-1;9,60;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;00151502;MATE;Optique - Monture;MON;NOCLE;;48x16x132;M042;SARAN;SARAN;1;9,60;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871062664;ZOLA;Optique - Monture;MON;ACUITIS;;;OR;MBONNEVEIN;MBONNEVEIN;-1;40,00;VORBE;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871062664;ZOLA;Optique - Monture;MON;ACUITIS;;;OR;MTERRASSES;MTERRASSES;1;40,00;VORBE;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873304106;LUCIO;Optique - Monture;MON;ACUITIS;;45x23x150;NOIR;MBONNEVEIN;MBONNEVEIN;-1;19,50;ALMUDHMILO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873304106;LUCIO;Optique - Monture;MON;ACUITIS;;45x23x150;NOIR;NCAP3000;NCAP3000;1;19,50;ALMUDHMILO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873304113;LUCIO;Optique - Monture;MON;ACUITIS;;45x23x150;ECA;MBONNEVEIN;MBONNEVEIN;-1;19,50;ALMUDHMILO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873304113;LUCIO;Optique - Monture;MON;ACUITIS;;45x23x150;ECA;NCAP3000;NCAP3000;1;19,50;ALMUDHMILO;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871109291;COLUMBIA;Optique - Monture;MON;ACUITIS;;52x16x140;ROSE;OBERNAI;OBERNAI;-1;21,50;rimlinger mariazzi;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871109291;COLUMBIA;Optique - Monture;MON;ACUITIS;;52x16x140;ROSE;SHALLES;SHALLES;1;21,50;rimlinger mariazzi;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3760009164437;THEODORE 1;Optique - Monture;MON;ACUITIS;;50x21x140;ECA;NEUILLY;NEUILLY;-1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3760009164437;THEODORE 1;Optique - Monture;MON;ACUITIS;;50x21x140;ECA;OPARINOR;OPARINOR;1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871103213;LARRY;Optique - Monture;MON;ACUITIS;;47x21x145;ECAF;BMERIGNAC;BMERIGNAC;-1;12,50;ref: cougrand;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871103213;LARRY;Optique - Monture;MON;ACUITIS;;47x21x145;ECAF;BBEGLES;BBEGLES;1;12,50;ref: cougrand;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;00002819;AUDISPRAY;Audio - Entretien;AENT;NEWSON;;;;MMUSE;MMUSE;-6;5,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;00002819;AUDISPRAY;Audio - Entretien;AENT;NEWSON;;;;NANCY;NANCY;6;5,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873305097;TOBIAS;Optique - Monture;MON;ACUITIS;;48x21x145;NOIM;BSTCHRISTO;BSTCHRISTO;-1;27,50;Ref. THUAU;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873305097;TOBIAS;Optique - Monture;MON;ACUITIS;;48x21x145;NOIM;BBEGLES;BBEGLES;1;27,50;Ref. THUAU;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871117272;MALVINA;Optique - Monture;MON;ACUITIS;;48x21x140;BRUN;CLERMONTLH;CLERMONTLH;-1;42,50;ref porteur BOUCHE ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871117272;MALVINA;Optique - Monture;MON;ACUITIS;;48x21x140;BRUN;NANCY;NANCY;1;42,50;ref porteur BOUCHE ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871119245;PRINTED FOR YOU;Optique - Monture;MON;ACUITIS;;53x17x145;RED;RENNES;RENNES;-1;60,00;erreur destinataire : Paris rue de rennes  client : solange briere;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871119245;PRINTED FOR YOU;Optique - Monture;MON;ACUITIS;;53x17x145;RED;PRENNES;PRENNES;1;60,00;erreur destinataire : Paris rue de rennes  client : solange briere;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;AA-WID1942;MOMENT 440 sRIC RD Brun Doré;Audio - Prothèse;AA;WIDEX;0024250;;;PTERNES;PTERNES;-1;491,00;Pour Jessica;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;AA-WID1942;MOMENT 440 sRIC RD Brun Doré;Audio - Prothèse;AA;WIDEX;0024250;;;NEUILLY;NEUILLY;1;491,00;Pour Jessica;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;AA-WID1942;MOMENT 440 sRIC RD Brun Doré;Audio - Prothèse;AA;WIDEX;0024380;;;PTERNES;PTERNES;-1;491,00;Pour Jessica;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;AA-WID1942;MOMENT 440 sRIC RD Brun Doré;Audio - Prothèse;AA;WIDEX;0024380;;;NEUILLY;NEUILLY;1;491,00;Pour Jessica;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;5714880163667;CHARGEUR INDUCTION  sRIC RD;Audio - Accessoire;AAC55;WIDEX;0129985;;;PTERNES;PTERNES;-1;50,00;Pour Jessica ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;5714880163667;CHARGEUR INDUCTION  sRIC RD;Audio - Accessoire;AAC55;WIDEX;0129985;;;NEUILLY;NEUILLY;1;50,00;Pour Jessica ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871118484;COCO VISTA;Optique - Solaire;SOL;ACUITIS;;50x20x140;VERT;VITRE;VITRE;-1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871118484;COCO VISTA;Optique - Solaire;SOL;ACUITIS;;50x20x140;VERT;RENNES;RENNES;1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871113052;MAG DANIUM;Optique - Monture;MON;ACUITIS;;44x23x141;BLEU;NCAP3000;NCAP3000;-1;32,50;;R509000712;20/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871113052;MAG DANIUM;Optique - Monture;MON;ACUITIS;;44x23x141;BLEU;NETOILE;NETOILE;1;32,50;;R509000712;20/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871062374;GA51-GILIA;Optique - Monture;MON;ACUITIS;;51x16x135;R216;LAROCHE;LAROCHE;-1;112,50;Rétrocession pour Acuitis 1 Avenue des Ternes PARIS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661871062374;GA51-GILIA;Optique - Monture;MON;ACUITIS;;51x16x135;R216;PTERNES;PTERNES;1;112,50;Rétrocession pour Acuitis 1 Avenue des Ternes PARIS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873304311;GA80-HERSA;Optique - Monture;MON;ACUITIS;;47x22x145;R203;NETOILE;NETOILE;-1;107,50;POUR DIDOUNET LE GRINCHEUX;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;20/12/2022;Déplacement;3661873304311;GA80-HERSA;Optique - Monture;MON;ACUITIS;;47x22x145;R203;NCAP3000;NCAP3000;1;107,50;POUR DIDOUNET LE GRINCHEUX;;
