AF0535;UNI;FA;2140739346;2021-09-14;000017;AC;0540808;Ecouteur 4.0 M - 3R;3.000;10000;0550;90.00;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-14;000018;AC;0540814;Ecouteur 4.0 P - 1L;1.000;10000;0550;30.00;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-14;000019;AC;0540816;Ecouteur 4.0 P - 2L;2.000;10000;0550;60.00;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-14;000020;MAT;0540102;Standard xReceiver 0xS L;1.000;10000;0550;28.50;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-14;000021;MAT;0540105;Standard xReceiver 1xS R;1.000;10000;0550;28.50;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-14;000022;MAT;0540240;Power xReceiver 2xP R;1.000;10000;0550;28.50;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-16;000023;MAT;0540104;Standard xReceiver 1xS L;2.000;10000;0550;57.00;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-16;000024;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-02;000001;AC;0540788;Dôme Cap 4.0;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-02;000002;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-02;000003;AC;0540809;Dôme 4.0 Fermé S;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-02;000004;AC;0540786;Dôme 4.0 Ouvert M;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-02;000005;PR;0506410R8;Moxi B9-R;2.000;6800;0550;2678.00;1114.05;1175.32;2129N04XX|2129N04XV
UNIS002;UNI;FA;2140739347;2021-09-02;000006;ASS;0010554;Ext. Garantie Universelle 24;2.000;0000;2000;29.00;58.00;69.60;
UNIS002;UNI;FA;2140739347;2021-09-02;000007;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS002;UNI;FA;2140739347;2021-09-03;000008;PD;0175510;Étui Unitron Universal 2020 S;20.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000009;PR;0506410P2;Moxi B9-R;2.000;6800;0550;2678.00;1114.05;1175.32;2130N0WD2|2130N0WD1
UNIS002;UNI;FA;2140739347;2021-09-09;000010;ASS;0010554;Ext. Garantie Universelle 24;2.000;0000;2000;29.00;58.00;69.60;
UNIS002;UNI;FA;2140739347;2021-09-09;000011;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS002;UNI;FA;2140739347;2021-09-09;000012;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-09;000013;PR;0506404P8;Moxi B9-312;2.000;6800;0550;2478.00;1030.85;1087.55;2118X0R6H|2113X03H1
UNIS002;UNI;FA;2140739347;2021-09-09;000014;ASS;0010554;Ext. Garantie Universelle 24;2.000;0000;2000;29.00;58.00;69.60;
UNIS002;UNI;FA;2140739347;2021-09-09;000015;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS002;UNI;FA;2140739347;2021-09-09;000016;AC;0980445;CeruShield Disc;10.000;10000;0550;30.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000017;AC;0980282;Cerustop emballé;160.000;10000;0550;46.40;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000018;AC;0540809;Dôme 4.0 Fermé S;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000019;AC;0540786;Dôme 4.0 Ouvert M;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000020;AC;0540802;Ecouteur 4.0 M - 0R;2.000;10000;0550;60.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000021;AC;0540803;Ecouteur 4.0 M - 1L;1.000;10000;0550;30.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-09;000022;MAT;0540240;Power xReceiver 2xP R;1.000;10000;0550;28.50;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-10;000023;PR;0506047P7;D Moxi Jump R 9;1.000;0000;0000;0.00;0.00;0.00;1937N1PUM
UNIS002;UNI;FA;2140739347;2021-09-10;000024;PD;04504122;SEM 04 WH42 RIC R;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-10;000025;REPA;0010125;Heure de reparation;21.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-10;000026;PD;0485322P6;Conversion kit DX Moxi Fit;1.000;10000;0550;11.59;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-10;000027;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-15;000028;AC;075584612;Unitron Charger Moxi R incl. EU EPS;1.000;3000;0550;149.00;104.30;110.04;2039Y5690
UNIS002;UNI;FA;2140739347;2021-09-15;000029;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-15;000030;PR;0506404P7;Moxi B9-312;2.000;6800;0550;2478.00;1030.85;1087.54;2118X090M|2118X090J
UNIS002;UNI;FA;2140739347;2021-09-15;000031;ASS;0010554;Ext. Garantie Universelle 24;2.000;0000;2000;29.00;58.00;69.60;
UNIS002;UNI;FA;2140739347;2021-09-15;000032;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS002;UNI;FA;2140739347;2021-09-15;000033;AC;0540805;Ecouteur 4.0 M - 2L;10.000;10000;0550;300.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000034;AC;0540807;Ecouteur 4.0 M - 3L;6.000;10000;0550;180.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000035;AC;0540808;Ecouteur 4.0 M - 3R;6.000;10000;0550;180.00;0.00;0.00;
